UserId,V1,V2,V3,V4
F93BA2,2.6187516840488896,7303,439,325
1CAD4A,,1050,982,330
C5D254,3.061425106166118,4733,630,330
95CE55,3.7614888213766124,432,511,330
81C58C,,582,154,290
BF85BA,3.0439820385655025,6306,262,330
313674,,7775,1079,56
42D9F5,3.209188805497545,1029,1188,22
99973B,3.4051913056322993,755,189,121
27EF36,,4172,790,325
C23002,3.0757520306703987,7099,981,22
424C1F,3.3486806956528694,5491,614,115
C6B396,3.283723656107485,6115,755,154
4265F0,4.080374300121646,7387,511,330
E22C6C,,5433,350,330
28D612,,755,512,121
E2EEA7,3.4929645659246153,4119,773,255
48BABD,3.294658600038826,5456,641,290
2CD144,,1191,57,56
EF0FB3,,4030,1252,121
1E26B5,3.421487670759037,6748,938,228
4BAE98,2.892613727017905,1029,1188,22
69193E,3.257912896173774,6284,1457,330
F5A98B,,5350,1079,56
5122D7,3.0021590010655888,7483,621,330
14FD64,2.8936136483366797,5894,1187,56
B5DB46,3.4566794649693913,5781,1230,45
35C803,3.0359368950384718,1279,1134,330
ACEC84,3.7209547088426698,6449,1422,330
46C235,3.8353527923122095,6126,938,17
6A8D26,3.265227760938946,2013,890,330
453D76,,2262,439,325
7A6CE8,2.836451900545941,4368,890,330
8C3298,,6850,894,330
051048,3.6510787142778836,6245,938,267
ABACEC,,5204,1055,325
14289E,,7314,1079,0
B13A0E,3.707543790813596,3483,894,330
560AF5,,1209,263,325
2D0F92,3.8304733517211798,236,262,330
29E4E2,2.6943185178982656,4410,511,330
9BBF8A,,4740,1187,56
9CDAD1,3.465302004502172,3409,890,330
166A9F,3.1777628042564117,1843,511,330
8665FF,3.097198445507953,563,1565,145
9CEB66,3.6193547403541912,4787,938,267
018B2E,2.7071221925073545,1607,335,265
79ACE9,,5677,1167,265
37350A,2.705838068914123,1068,825,330
D0AB6D,3.617053854594428,4577,388,196
736D27,2.788046235502071,2685,515,290
30AAC1,3.4386949871337897,2246,262,330
7D49A0,3.259957130037618,810,1531,290
A91246,3.3703049984250666,582,154,290
FEF7F8,3.266209423312067,7597,495,290
E55495,3.09732494560867,6306,262,330
1905D0,3.6507810815517296,4699,355,330
60D43D,,4172,790,325
40D521,3.633341967927526,3766,465,187
013C9C,3.604576879612991,4582,473,330
360B43,,5284,1477,330
620B6A,3.4005308638495473,6399,862,68
C0F144,3.139281885872219,4197,262,330
24D0E6,,4323,1215,121
B20B02,,6298,262,330
5CB2DB,3.779688274856474,4518,853,187
DAD359,3.1291275479216845,6355,768,154
016F6C,,1770,262,330
FA3BC1,,1146,511,330
E7431D,,6120,755,154
7CC9D5,,3186,1188,22
3170EF,,3306,1422,330
5AD481,3.380406586148546,5429,1512,154
C29828,3.773212023603253,905,205,154
B817EB,4.070521438871474,2977,473,330
2D51C6,,7314,1079,56
1E4CBB,3.7328137638013614,582,296,290
5A6E87,3.4919022452071067,4118,772,255
3B01C1,3.46751767071537,2035,1022,121
1C7855,,5048,262,330
476157,3.465388910194254,755,1283,121
BFC80B,,587,1178,154
57A076,3.479260839874797,8085,411,254
497148,3.4076328677708383,3449,1602,316
61B7BB,,7087,938,191
1B28C6,3.6919193541890025,6399,1207,68
96F639,3.687096616446497,7372,1,0
BAAB24,3.375951681426975,6704,511,330
B120DE,3.4229490041696753,4429,831,290
3C319A,3.6781751953006925,566,148,309
C3C2AC,,5006,355,330
0397E5,,363,788,154
F1C025,3.2606979218489327,6332,548,290
DE4D92,3.6038783431554067,899,610,330
4EEB7C,,4740,1187,56
A9FE9A,3.433621139545034,4300,816,290
E5435F,,4889,49,298
981702,3.087339535557652,4243,938,300
0995E2,3.399683523618639,4888,816,290
5B3D4A,3.1821625179692767,5780,1163,255
3D0CC4,3.4663520254474767,6661,1327,279
C1C1E5,3.0039181430112523,1635,349,255
19ECA2,,4566,649,154
5F4813,,5780,1608,255
555E9D,3.475264246841687,6057,154,290
6FA21D,,1634,19,144
9554CC,3.707037551052618,6148,978,330
DD23C4,3.7350205726154773,5045,982,330
553EEF,3.595580348036583,6562,78,290
3A5953,,7437,938,110
CF8459,3.1791244679208046,8162,1615,290
307D24,,7320,267,154
8EFA11,,7673,1210,121
AAB06D,,2199,57,56
8A8914,,653,1422,330
6FA15A,3.284444109686437,4172,790,325
C406D2,3.4348184458254662,582,154,290
A274B8,3.6226670837604615,678,843,330
96D214,3.7831449598156146,4852,172,121
0AB7A4,3.9661039895276953,1533,262,330
54BE16,3.4950196930934885,1347,438,154
A80D78,3.1668700339904508,8162,97,290
5DF6D9,3.553696655375556,3814,1264,290
AF17EA,3.611401280517147,8195,938,300
2B22D1,,6306,262,330
912820,3.8185078730377615,582,938,290
FD8115,4.006231420742508,582,154,290
5C2413,3.3052866822550655,3220,1087,330
DBCF4F,2.7043717606077804,755,189,121
FA1D2D,3.5011725881152636,4332,829,290
6F498F,3.071086188625884,1615,1515,196
79C78F,,6668,1318,154
ABC35B,3.5088863488697806,7717,439,325
A9A34C,2.7651831436141534,7597,495,290
1D12FE,,6508,1555,330
28DF84,3.6963430142782228,6396,271,290
E8C8FD,3.766338082466747,1098,248,17
C17037,,3152,938,112
4B6AB5,3.765288714348503,4300,816,290
07F774,3.305913706661834,7363,487,154
59DBD1,3.372032558749452,896,49,72
D3AF46,3.358270542760187,896,49,72
B069E4,3.3401689068859626,509,296,290
4F90F8,3.3921321608792603,7509,291,290
543555,3.178435302165401,4300,816,290
839361,3.910594825188535,6945,172,121
6EF491,3.440360034386017,4465,1163,255
548483,,3429,262,330
D0E108,3.1137352537758534,6433,1128,115
FEBA7A,,7399,702,325
6A2727,3.207038894616747,4856,923,290
5EF67B,3.0523264685230793,4269,1218,115
66BF7D,4.331192536465646,4115,1069,23
287DB0,3.8880198585751837,7759,386,84
540FA4,,7526,233,56
775B84,4.213850136313919,7180,262,330
927F2C,,5424,262,330
9E0136,,5584,1466,154
864384,,3306,1422,330
AE6889,,7076,1079,56
A494D2,4.06254789601907,4087,938,249
2A09E3,2.7727417843601576,7179,479,137
3365B4,2.9543401852348783,2801,439,325
B3DB7F,2.8879960373098563,5048,262,330
60B4D5,3.437392307758361,582,154,290
2EDB0A,3.7586160381565703,7571,1,0
F5A1C0,3.464724266750989,582,296,290
0CFD40,,95,36,96
8DF920,3.7078027764377994,8058,890,330
D84505,3.399713874205273,3372,154,290
AA4D6B,3.9879793256289857,582,296,290
F1CF5C,3.2588800360184274,3030,1421,330
7A528C,,567,825,330
95D046,,3993,439,325
B6ABE2,3.8385539237737234,4237,867,330
38F57F,3.9800956318054803,404,872,325
3AC8FC,,297,938,251
BCABF1,3.2223856659380585,582,296,290
61BB46,,3766,1597,187
9AFF90,3.916570716846044,5338,473,330
876A26,2.998980090214687,6284,1422,330
8EAD2E,3.612687918238883,5851,332,290
80698E,,5374,938,235
8309B6,3.56211955501301,4300,816,290
CE56C4,4.023074076018884,3331,1422,330
E9E818,2.8213092572484304,6403,938,17
6D2BD1,3.2117561824192506,2720,768,154
E21804,2.9933297031709736,719,353,290
9EFE5F,3.2670960243765617,4897,1022,121
F40FB8,,2069,844,330
045AA2,3.706479139891813,1364,843,330
E7CB0C,,6298,262,330
AF98A4,3.4304302524110786,5615,438,154
2F4CE3,,755,189,121
FD63B9,,4212,62,255
043649,3.4432258303293186,6200,1441,154
08BD8E,4.0242817576348715,7182,1079,56
4D7156,3.178263139598966,4269,1223,115
9C94D3,4.253767017012511,7364,439,325
4B8C4F,2.909248447174916,2960,539,290
82480C,3.5307639155661876,3393,626,330
9F926B,2.9919706399018953,1007,229,115
996AEC,3.8805677220537285,4508,977,330
505BA0,3.17754012937128,4269,19,116
CF2823,,7749,1529,330
086044,3.5528462485023162,3473,1134,330
5D1128,,4740,1187,56
199A2E,3.8991280549356047,2097,1030,330
60B109,,4611,788,154
F81587,,4582,473,330
25FBC0,3.21878321107285,471,108,290
D0B33F,,7586,1171,56
2D2178,,6736,262,330
B127BF,,7399,439,325
B4AB93,3.9313581815991587,4392,890,330
AF16AD,2.944613595724618,2588,961,277
E116A2,3.5909421386431326,200,600,290
16330F,,2904,1056,56
004A6E,3.302025068115546,2185,990,121
304ADB,3.79711296978033,5515,262,330
8124A0,3.07158088686601,7965,1585,23
0EB97E,3.2135858265187895,2082,1284,325
E6645C,3.5057873313034706,810,1531,290
53E3E0,2.70539531451925,654,1187,56
A45227,4.030021682409363,6562,938,290
E34784,3.4065185544502126,5388,1079,0
446343,3.196387735266692,5780,1163,255
EE593D,,2392,825,330
573A0B,3.1399351604906105,7582,1512,154
B85A33,3.382518273345525,7479,1557,228
5FD7F8,,5402,938,37
A9E3AB,3.722636699616268,1030,439,325
FBC99A,,417,1466,154
016CCB,3.132793010541687,2843,985,56
4AD6F7,2.900048930491305,2966,938,129
5EA6DE,,1720,233,56
2E4FE0,3.603407379738874,2054,57,56
078F21,2.6330431773645446,7099,981,22
AC9ACD,3.7612513547733837,1029,1186,22
E96558,3.0970214325029786,3490,473,330
1791BB,3.82692533925098,2462,559,325
B15327,,7099,981,22
2FA57D,,5123,1529,330
07ECBF,3.1732718242482196,3748,715,280
700CBA,,2500,982,330
C884E0,3.4151974304277943,4172,938,325
D85CAF,,2849,487,154
6A6157,4.045678489246547,5388,1079,56
85072A,3.0129740861820107,4468,938,23
620C7F,3.3836557812776675,4425,867,330
8F5A73,3.2726316975363754,4366,835,251
BD7F6D,3.258725626664161,582,154,290
EF16F5,3.5471999443520246,7183,1417,147
1A4F64,3.0045232319020974,755,189,121
E922CE,2.9310389795277616,1422,1181,243
FFBFE2,3.2731410134548224,2,938,316
54ED7F,,5779,1087,330
E39714,,3059,990,121
5C82F6,,2542,473,330
94ADDA,3.153688277333101,7798,1030,330
E3FC33,,3606,1570,325
A169F9,,1431,102,330
F5CF48,3.4593031846657825,555,134,190
1081BC,3.679216405493655,1209,1548,228
F7BA9D,,7255,1079,56
035A0C,3.351439077676847,4352,1529,330
EFBCEE,,4197,262,330
A49C03,3.5435376566463916,6204,438,154
867FA5,,7374,1079,56
0CB455,,7630,977,330
1A18DF,3.2665781409978063,568,722,187
9AF9CF,3.914939866952168,4974,621,330
9510A0,2.7535205127643962,5226,867,330
4FE004,3.3610918013807534,6120,755,154
062B16,,6112,890,330
F55831,,6115,755,17
7535EE,3.9475995222898375,4172,938,325
1025B1,3.288926767219412,7998,1030,330
0F106D,3.624468120915425,425,262,330
AA5AD8,2.8872213386980943,1879,1422,330
540600,3.113126515655856,5388,1079,56
283EA7,3.422667156657973,3243,394,330
427EC5,,2091,511,330
3A2363,,7586,233,56
48AB78,3.188239154364153,3492,383,290
71697D,3.134657349351206,3861,1181,243
FF895B,3.5310033872033677,1209,439,325
77CD56,3.0880625690182923,4740,1187,56
994156,,2198,1555,330
FE2D1A,3.538281638489868,1050,982,330
83BE71,,4708,1521,22
92CCEF,3.330593330501181,7183,961,147
AE4E6B,4.038489985272676,5388,1079,56
534EB2,,7647,1512,154
FC0370,2.891928319410057,3596,303,251
F7D521,3.256530514923136,7183,1417,147
744307,3.261021029988053,7924,439,325
5F22E0,3.36731822175114,6776,439,325
310838,3.346686303882769,2065,938,150
82B608,3.1642489280394743,2084,938,228
1A798A,3.7411295870733214,5204,439,325
BD0C4E,,666,1422,330
4A1392,3.3535256060228456,582,154,290
0A6B39,,5388,1079,56
CC9B2E,3.51210518581052,7312,1147,154
8763FA,3.178775173257209,7477,1188,22
968D89,,6115,653,154
B4D303,,4172,439,325
DBB100,3.290371074037949,4354,531,325
35BA90,,6284,1422,330
625CEC,,6115,755,154
610F37,,6298,262,330
CC0F4C,,3682,439,325
3CA88C,,939,844,330
1F3850,3.176093404561495,574,938,280
FC2038,3.891569332446959,4300,816,290
72AF15,,2156,982,330
BF72CC,3.439057250587558,2971,1390,325
A664D1,,4324,1079,56
156F0C,,5581,1574,22
5E33E0,3.332791280963717,2825,1346,22
457DF8,,169,978,330
B7D97D,3.558074715002094,5581,1574,22
B785DB,,2136,982,330
775762,3.261115281293335,3330,439,325
0DC4FC,3.915284266886993,7691,1072,330
65916A,3.8791742966000236,6154,1242,222
D28410,3.196260296345191,4520,1521,22
3D9A20,2.706674767205351,7099,981,22
73ED9E,3.133364662560427,4354,1054,325
E1FC86,,7387,511,330
B35E48,,1127,439,325
38B1C5,,6115,755,154
687505,4.082670805090013,5779,825,330
47D4FE,,4115,1069,23
44850F,2.858496667626535,224,1087,330
E2252D,,3766,1290,187
999668,3.7736191611409957,2193,1134,330
702812,3.2986027320570455,4301,938,290
6A7381,,4264,1,0
B38DAB,3.176893812155409,1126,233,56
7AD42A,3.6080450407873688,4909,938,150
3CBAF3,,6421,1273,154
015A44,2.9810726658858697,3786,1022,121
DF7944,4.320153739571172,5034,1412,228
6E21F7,,4118,772,255
FFCDDD,3.8777232806309905,2336,132,121
9E82CA,3.0961882932687534,1030,439,325
E8398E,,397,439,325
8E4C34,3.530867633349707,582,154,290
A2959D,2.9850920761599418,2852,894,330
C9B0EE,3.9486945523128982,6016,1422,330
6F97C7,4.017095186587211,2403,355,330
F85B53,,6043,438,154
F9928D,4.283640961076599,7252,867,330
C0EFC3,3.664491671211001,7643,755,154
F789AF,3.2517163734399324,4172,439,325
4997E7,3.1722454257124486,3786,189,121
1B2FB8,3.073662807557188,286,1451,154
DE69B6,3.6143183672177295,582,299,290
F16DBB,,1618,1521,22
B2B305,,4610,788,154
2320FA,2.9422044105887486,7630,977,330
083B3B,3.7869918313633546,6186,961,330
69EE59,,3257,825,330
ADA523,4.202603946071006,1689,1087,330
03B402,3.8019678189380497,7363,487,154
32822B,,4616,1546,341
4287F9,3.841836732044492,5660,262,330
DE84EC,3.731284734228872,5779,825,330
99CB81,3.212854946556542,4172,439,325
45EA92,3.95050096592224,5922,262,330
F0E53F,,1530,273,228
CA6AC0,3.363957023125541,674,938,69
6AB472,3.3628178541666682,4611,788,154
2760C1,3.8996461654917756,7919,355,330
1D1725,3.1022326175053396,3507,542,69
D554D7,,6115,755,154
AC221B,3.4069819700003894,4191,262,330
C480F5,3.1043020993775556,7312,1,0
6F66E7,3.0974588135792973,4028,1415,255
492220,3.6865047761824545,4197,262,330
B715FF,3.9828406555584324,5881,982,330
AE9B4C,,1542,1072,330
6195FD,4.027369115982835,6220,262,330
A84093,,4208,439,325
85DCD0,,6148,511,330
D319ED,4.194188371730101,2899,688,330
A8ED86,3.080824795833151,5491,616,115
F5A77F,3.4791728867829033,2962,938,69
BCB1C7,3.631357855533037,6154,1625,222
691360,,4610,788,154
839E85,3.367108816097833,6115,755,154
A9AD34,3.250792361426612,6734,788,154
4726D5,3.513047064068281,110,1346,22
C82A24,,1530,273,228
8386F3,,2199,57,56
593343,3.7619346312714863,4118,938,255
6D6953,,7067,1,0
746198,4.030947340477422,1531,273,228
5DC6C1,3.0279713929180425,7547,108,290
7A4220,3.09007586460983,810,1531,290
0044F6,,5792,1134,330
95214D,4.17947419097365,4525,982,330
4F35B3,3.4708726342466134,4989,931,115
9DA422,3.0869213035519287,6627,938,265
3BA020,3.9948285267711197,5927,0,67
55251C,,3895,1555,330
4CEEA6,3.4650682666063055,4640,890,330
F255ED,,155,1087,330
76BF95,,4345,982,330
B077E7,3.265910302619065,2277,437,255
E64703,,1112,1079,56
D91E5E,3.5232173074924127,63,19,122
A2F28F,,674,938,69
703423,2.7649564767200556,1910,473,330
219492,3.253916480647165,1819,439,325
4E1B03,,943,350,330
2A80FD,,3888,473,330
BE6349,3.4475529253063852,2916,1030,330
CBD7AE,2.3960764227995983,4020,473,325
C70D27,,7655,1625,222
45828B,3.94550109165145,6220,262,330
9F8808,3.8528190445632315,2608,630,330
F954B6,,7312,1147,154
2BC2CB,3.0448567218568634,4520,1521,22
B820CB,,4610,788,154
AA2064,3.0890506921537573,4924,675,69
8DBA3C,,4172,439,325
51701B,3.4864692884359747,1777,439,325
B93522,3.4079003211926855,2330,1022,121
24A3EF,,7936,439,325
A8E029,4.1918800621630234,3306,1422,330
11919F,,7591,1522,23
17139D,4.182479141382329,6768,1516,330
3F3D22,3.550888799536868,858,515,290
78BC39,,2124,1134,330
B40333,,1801,788,154
5F0F41,,2975,226,69
A86F59,,755,189,121
203CE7,3.2384432164088026,5429,1512,154
990AEE,2.6345058268772665,5634,982,330
AA2A08,3.7695431928525696,4300,938,290
F30A4C,3.051949370032284,7183,938,147
301206,3.1715095698582147,4862,621,330
EF008C,3.2623305120104282,5994,262,330
0841B7,,4520,1521,22
F8E63E,2.898159006915682,7099,981,0
9A9006,3.072079026604118,472,108,290
EB3E74,3.360772399820279,582,296,290
1166F7,2.700364229130272,6492,1134,330
E7DDB7,,110,1346,22
BCD1F1,,2577,843,330
12B99A,,1171,1273,154
4E5003,2.6274412463945924,6649,49,330
27EDEB,,1961,1422,330
105346,3.4269555790936175,4300,816,290
8A2915,3.172391199278167,2035,1022,121
85C4A5,,2035,1,0
4FEADA,3.7853026374053305,3979,511,330
F14DFC,,4796,49,330
647E82,2.70058430986346,5099,1591,330
E6AF03,3.24396599006067,6431,511,330
09EA32,2.840692884339589,1099,982,330
F5FCC1,4.086331355985433,582,296,290
43A946,,873,626,330
1648C7,3.4665531135029393,6399,495,290
5654D7,,4094,867,330
57E187,3.175204213690829,5779,1087,330
CCD63A,,1489,1,0
CFB8C8,,982,473,330
18E19F,3.306822415059246,3521,104,330
F26095,3.29155491475396,6931,511,330
906A26,3.5769557453543737,1988,262,330
E17C56,3.083432145941151,4025,1147,154
AF1E3D,,2450,1441,154
F0D07B,2.986943960822198,635,1133,187
9D7476,3.1408351862419837,7598,938,106
323FF2,,1050,982,330
27D28E,,4938,953,154
88CEC6,,2388,844,330
1B72C0,,5604,1134,330
16B7F7,4.103026923918746,1530,273,228
C205F4,3.502043980653604,3868,797,330
8BA72E,3.962075348637104,2325,794,115
7D189F,3.869262334820263,5654,1134,330
10847C,2.0637054225859375,5805,1166,83
179124,3.22243471789662,5414,439,325
9D564F,,7571,1512,154
C1DF2D,3.7513167743600393,703,844,330
1F3A34,,7099,1056,56
B04649,,1620,1079,56
447CBD,4.095640615193508,3888,1421,0
E4B4D1,3.2681616409191285,1098,248,17
5D7D36,,5989,972,330
A77D45,-inf,873,626,330
1103FD,3.09522032151717,6577,1290,187
E1FCE9,,4392,894,330
719C28,,2119,884,289
E66E20,2.9412546691143433,1756,982,330
C8A9D4,,3375,511,330
7FC2C9,2.7094063219151545,3173,982,330
A74FCD,,4172,439,325
408F5C,3.410348915425131,6115,1239,154
761D2E,3.6909276854345423,5095,1147,154
07E54C,3.3655872288738893,6562,1299,290
5E90C2,2.8280416473904153,6257,1255,290
F2AE0E,,3578,938,121
81EE3A,3.10049598298679,3325,938,290
5C0640,3.3634147075957745,4082,1084,235
26BA1D,3.954235119630524,4633,1591,330
CB4EA5,,2348,1087,330
C160E5,3.3261177360632357,2720,650,154
8A4602,,685,1294,346
734C09,,6965,938,298
55B1C2,,2232,49,330
AA503E,3.367852075843518,7399,439,325
4F7CCC,3.5573125807691146,5598,134,121
B7DC97,3.417055735657982,582,154,290
27030F,3.8858112742964543,1876,1529,330
4967CB,,4228,938,254
2F7D5F,,8165,1030,330
83D13A,2.9544102824386633,4633,1591,330
DC02DB,3.8154684667414718,1449,1030,330
E0F5E3,,6306,262,330
A66FA0,,6039,1622,222
25DE37,,8157,19,266
8E1617,4.077177830549294,4661,1079,56
C744BE,3.088216041882864,1074,242,37
2608D8,,6741,262,330
F87030,,583,1177,330
EAA3E1,3.4637079872988363,4337,844,330
7E8E47,3.4830731645214805,459,1422,330
A1C368,3.132209665975299,8136,439,325
8F5EC0,3.838684748129396,7983,844,330
5F632E,3.2511064385385304,2480,982,330
B254AA,3.35684244896762,1841,843,330
371DBB,3.70725847007775,4300,816,290
74640C,2.830409554084695,6401,495,290
9E4E9F,,6193,1181,243
8911F2,,6022,233,56
8137CB,,905,438,154
7DA68E,3.3301944086528654,4585,1181,243
03BBA7,3.6703358509902206,7753,1521,22
5821A8,,842,1467,325
1D1CCC,3.3855820722934595,6401,495,290
80A5DE,3.133537661905635,4172,439,325
0A73D9,3.375000967051493,1380,1422,330
BC603C,,5573,1156,115
0B271C,3.2237107602538555,4371,134,121
1542DD,,2450,1456,154
991EB9,,970,1,0
33C8DD,3.6159467279510427,3888,473,330
F3D1E4,3.953341310503182,6562,1299,290
41D844,3.184319081381142,4102,977,330
C153B7,3.2626201444063563,4172,938,325
7104DF,3.2122498926546137,4015,816,290
0682BA,3.785754690325195,1530,273,228
5C7948,3.6002168530404846,3974,981,22
5523BB,2.994260998575316,3145,134,121
8CC29C,3.311698467885674,512,1216,149
EB00B3,3.345786411681664,1977,867,330
D1D140,,5233,982,330
ADEE2D,-inf,3505,1181,243
7E71F0,3.177180825240124,618,797,330
08817D,3.4080264809962997,7509,1494,290
453A54,2.8795477115692902,1962,350,330
799F7A,4.148654087864015,4172,439,325
DA62DC,,4639,1529,330
7083D7,3.1349321525310403,3021,1056,56
8B5EE0,4.11405626013465,4324,473,330
F6D128,,4584,1072,330
754152,3.3224380322514455,4172,439,325
8822F7,,2199,57,56
8EDB63,3.090671608965309,5070,981,22
078979,3.27335547271703,6508,1555,330
EBF39E,2.9860028248859964,4400,588,121
8217E8,,2137,1216,330
5AF112,3.6540762919840306,375,1529,330
492D2F,3.301922074795701,3172,938,37
D4D105,,5405,559,325
2759D6,,2147,982,330
FA5E83,2.6892758673325705,1785,409,265
84B0BE,,7058,473,330
CAD3C3,4.060453002299647,7804,473,330
C2A3BD,3.67423480139027,1024,439,325
B7A53F,3.4785083453802645,4118,772,255
F06EC4,2.8724320186217063,312,621,0
1DE810,,1479,326,287
768A03,3.7206678759290903,1029,1188,22
2E3DCF,3.2293180750451294,137,1079,56
8E38CA,3.230196863096692,6195,644,325
8039F3,3.6443881015411215,2195,1,0
AAB839,,1879,1422,330
FC1820,3.3366748338241408,896,790,325
4A344F,2.982058657309278,7183,1417,147
F06F7B,1.9492351121603417,5149,262,330
5C3BB0,3.8643172136160917,3103,172,121
9A8E76,3.591445642345638,1891,473,330
CB7D78,,1084,1287,265
22C956,,4927,673,69
37007D,,4520,1521,22
5A15F4,3.20127295140721,5335,200,265
ED37D9,,1088,938,265
CB9A6A,3.3010283005987944,3766,465,187
A81433,3.2107958520806252,7109,1398,45
763274,3.734211569114831,6968,262,330
7BC927,,2419,1163,255
2D49D1,,7312,1147,154
D69729,3.689306533606645,983,355,330
CC024B,3.368430988649581,4611,1,0
EB1ECA,,4628,770,222
9021B3,3.9719280125788767,5491,938,115
A21CFC,3.272922715191172,5491,938,115
8BC1E5,3.697029918261364,4027,1251,121
96F112,2.9619391414782426,7109,1398,45
6699A7,3.142948628817421,7335,938,115
40116C,3.130171798110559,8091,674,69
05027B,,2217,262,330
2CF6E6,,8045,990,121
95DFB7,3.0776665249590747,6313,262,330
A176E5,3.183755993227084,2234,63,290
01F714,,3306,1422,330
3DE7DB,3.3500807966047956,4611,788,154
008AFD,,1977,867,330
943457,3.4193444245137776,5335,1240,265
52ED27,3.426688126805439,4090,771,115
B42673,3.2189373460601285,4164,737,290
3E28E0,3.269885786631637,5045,982,330
E94B0E,,4264,1529,330
F0CEB8,3.181856472680256,2813,1188,22
66C762,,816,982,330
80DDB5,3.5284136055376436,6115,755,154
8C5A35,3.7388087893166073,7264,141,196
B7B9D2,3.5268186066663074,6562,77,290
43F66D,4.007119341881249,4577,328,197
